#{"t_start": 1607735214.9873712, "env_id": null}
r,l,t
39594.426209,2002,18592.481799
41014.044299,2002,18594.879444
40524.642726,2002,18597.277559
35636.127347,2002,18599.669568
41155.732582,2002,18602.072304
39880.093042,2002,18604.463593
41018.38546,2002,18606.862392
38819.62789,2002,18609.254755
39091.294938,2002,18611.641307
38471.144727,2002,18614.034525
41019.258527,2002,18616.42593
39856.165725,2002,18618.817377
40062.611408,2002,18621.213989
40607.310065,2002,18623.601997
39747.10703,2002,18625.995316
39663.512597,2002,18628.428592
26803.289315,2002,18630.819287
40660.600073,2002,18633.223823
40792.53919,2002,18635.609849
40841.375605,2002,18637.999868
41134.661872,2002,18640.405896
40674.073582,2002,18642.806517
38470.528093,2002,18645.199872
41098.050029,2002,18647.590754
40134.491702,2002,18650.005114
40973.066671,2002,18652.427519
36707.350547,2002,18654.941528
40937.26155,2002,18657.337598
36968.120315,2002,18659.737605
16313.263839,2002,18662.195148
41197.702572,2002,18665.096554
32953.50938,2002,18667.930787
35811.349615,2002,18670.460554
40198.627909,2002,18673.05896
36819.0056,2002,18675.865549
40453.845174,2002,18678.720476
40977.253763,2002,18681.377506
39120.551703,2002,18683.854536
41026.568894,2002,18686.251722
37642.861573,2002,18688.642091
39505.386753,2002,18691.035684
40003.440548,2002,18693.478283
40790.558702,2002,18695.871844
38569.340381,2002,18698.289012
41031.931951,2002,18699.795732
41036.614735,2002,18702.18988
39679.907516,2002,18704.581499
41077.646243,2002,18706.996019
41144.08098,2002,18709.407268
40508.319445,2002,18711.79662
40119.901248,2002,18714.216103
41236.944914,2002,18716.677602
39908.072595,2002,18719.125199
41195.228466,2002,18721.54117
40727.475903,2002,18723.943174
39483.376431,2002,18726.345232
40049.179165,2002,18728.743251
39894.811458,2002,18731.13731
39959.47524,2002,18733.532719
41209.025666,2002,18735.939888
40011.756584,2002,18738.330848
41212.03373,2002,18740.722542
41064.964543,2002,18743.134109
37710.150033,2002,18745.5654
39098.012431,2002,18747.95485
41145.7852,2002,18750.353707
40709.648536,2002,18752.749132
39705.923332,2002,18755.147378
39878.282873,2002,18757.578239
41129.939319,2002,18759.984298
40217.672001,2002,18762.374779
41030.564185,2002,18764.825499
38564.602689,2002,18767.21775
39618.599504,2002,18769.616818
37477.018191,2002,18772.020847
38312.470601,2002,18774.424583
41038.081035,2002,18776.816715
41036.510095,2002,18779.215328
40996.282744,2002,18781.614237
40396.197466,2002,18784.01836
41023.69189,2002,18786.432243
40216.188863,2002,18788.831248
38548.915381,2002,18791.227333
37506.720553,2002,18793.617624
41031.268785,2002,18796.00961
41082.978846,2002,18798.409679
41003.125867,2002,18800.811591
38718.250426,2002,18803.208505
32678.233922,2002,18805.608591
36500.590327,2002,18807.086185
38973.796356,2002,18809.47933
35869.860674,2002,18811.882037
36908.917725,2002,18814.274334
37956.19347,2002,18816.670175
37687.707636,2002,18819.067412
38365.58037,2002,18821.466932
36726.912774,2002,18823.864527
41057.064412,2002,18826.312471
36000.716513,2002,18828.722585
33944.007499,2002,18831.120445
31130.130746,2002,18833.520366
33893.194986,2002,18835.912778
29674.01231,2002,18838.305422
35549.26086,2002,18840.706356
39001.353999,2002,18843.100888
31595.360084,2002,18845.494772
35798.400698,2002,18847.890906
33125.65602,2002,18850.287867
32365.252065,2002,18852.680303
37032.338597,2002,18855.163347
37282.49207,2002,18857.559934
34338.199877,2002,18859.992519
38780.197398,2002,18862.387271
33500.46529,2002,18864.794616
30469.963303,2002,18867.199255
39682.092253,2002,18869.601716
31513.531791,2002,18871.996318
35062.552279,2002,18874.392074
40041.11796,2002,18876.779103
37771.128073,2002,18879.227023
38414.741712,2002,18881.634513
38947.917182,2002,18884.124279
41120.475639,2002,18886.528785
38445.435213,2002,18888.929557
41234.347653,2002,18891.360304
40314.65686,2002,18893.771902
41256.111156,2002,18896.169504
39802.605289,2002,18898.568882
38913.811142,2002,18900.962947
39657.584843,2002,18903.361513
40501.476926,2002,18905.760496
40275.152146,2002,18908.157961
40679.810037,2002,18910.549526
41231.382475,2002,18912.024615
40018.632628,2002,18914.428989
39428.884078,2002,18916.831853
41264.781306,2002,18919.227021
39847.775755,2002,18921.654343
41260.989006,2002,18924.110567
41275.004192,2002,18926.505327
38490.003599,2002,18928.912644
40252.865626,2002,18931.357908
40993.533131,2002,18933.760016
39727.163313,2002,18936.160498
41085.113367,2002,18938.565389
41319.236963,2002,18940.981556
41180.089677,2002,18943.377576
41320.911482,2002,18945.773731
40915.749748,2002,18948.187663
39371.505217,2002,18950.588086
41275.066628,2002,18953.012293
41198.094437,2002,18955.423117
40807.588321,2002,18957.822676
40214.749249,2002,18960.233235
41088.334337,2002,18962.64757
41283.871807,2002,18965.059243
40356.787156,2002,18967.463603
41274.590829,2002,18969.86448
41280.349086,2002,18972.28916
41292.421984,2002,18974.707645
41245.754467,2002,18977.125598
39528.238234,2002,19019.199878
40260.542999,2002,19021.612224
39798.105702,2002,19024.012661
41235.106791,2002,19026.422146
41231.189929,2002,19028.857502
39346.699286,2002,19031.26181
40644.236346,2002,19033.66894
40233.95379,2002,19036.07471
41012.320903,2002,19038.477761
40319.706072,2002,19040.882492
38708.35727,2002,19043.28877
41196.863416,2002,19045.687496
41164.958514,2002,19048.0979
38849.025338,2002,19050.5219
41228.36268,2002,19052.925769
41190.862876,2002,19055.324535
37297.198084,2002,19057.724507
40003.38694,2002,19060.134325
40968.056938,2002,19062.55332
39324.400051,2002,19064.954129
40909.628183,2002,19067.328245
39253.700642,2002,19069.700934
39761.20654,2002,19072.082666
39536.011431,2002,19074.457952
41013.155066,2002,19076.827083
40967.088217,2002,19079.199458
41025.508184,2002,19081.570796
39160.019854,2002,19083.949779
40931.101715,2002,19086.327321
39119.836716,2002,19088.715085
40644.021427,2002,19091.090436
40194.445723,2002,19093.468263
39040.897952,2002,19095.844865
40266.284452,2002,19098.222392
39582.720736,2002,19100.622243
39415.752592,2002,19103.02705
41004.649197,2002,19105.397789
40065.233052,2002,19107.77107
38158.918525,2002,19110.165363
37787.15877,2002,19112.543827
39539.921164,2002,19114.9219
36610.533597,2002,19117.298068
37426.319713,2002,19119.674648
40974.998069,2002,19122.054461
37249.31944,2002,19123.523675
40939.16992,2002,19125.900476
40972.788943,2002,19128.283134
40267.516663,2002,19130.661449
40181.451997,2002,19133.07281
38211.227076,2002,19135.461195
40993.041004,2002,19137.847334
36396.302599,2002,19140.224724
41256.544532,2002,19142.601307
39290.136807,2002,19144.982144
40072.095232,2002,19147.363235
37868.199029,2002,19149.7432
39300.85519,2002,19152.14727
39486.366045,2002,19154.519966
39944.498731,2002,19156.897007
40762.29937,2002,19159.291516
38111.005796,2002,19161.700176
36250.33455,2002,19164.087526
37438.517576,2002,19166.461371
17009.889069,2002,19168.858266
38050.647373,2002,19171.233037
36819.181759,2002,19173.607293
36765.831547,2002,19176.027016
32356.374676,2002,19178.442023
40195.824597,2002,19180.832673
37061.371735,2002,19183.222279
37745.183559,2002,19185.825503
35837.44728,2002,19188.245834
38083.950265,2002,19190.641692
41046.248538,2002,19193.047344
40100.71439,2002,19195.455076
40128.731812,2002,19197.858926
38485.501497,2002,19200.261268
36526.511513,2002,19202.661356
39647.364457,2002,19205.122013
40468.383324,2002,19207.55107
39596.409343,2002,19209.952492
30863.236191,2002,19212.358113
-4558.696183,1089,19213.16527
37929.410452,2002,19215.559349
35198.868507,2002,19217.951228
34882.839758,2002,19220.389647
40068.579045,2002,19222.798672
33521.49067,2002,19225.19883
36455.580663,2002,19227.650794
37877.379408,2002,19230.048659
41069.026388,2002,19232.454416
40823.709184,2002,19234.868159
35492.093197,2002,19237.278994
35768.663186,2002,19239.677252
38301.738446,2002,19242.109999
35998.685828,2002,19244.507459
38736.38676,2002,19246.901545
38527.302003,2002,19249.311397
39237.536086,2002,19251.705486
39478.627068,2002,19254.105426
39526.403316,2002,19256.486775
40415.947885,2002,19258.87264
37371.649149,2002,19261.248598
40998.797387,2002,19263.616065
40035.201558,2002,19265.982491
41131.571947,2002,19268.358909
34763.791526,2002,19270.73307
31052.992732,2002,19273.105
34762.97581,2002,19275.476748
30026.113247,2002,19277.849073
33790.501389,2002,19280.22615
39541.369689,2002,19282.596496
35336.987852,2002,19284.970634
35968.336815,2002,19286.434125
41134.241344,2002,19288.811753
40651.880494,2002,19291.185409
35841.63201,2002,19293.562683
32110.888282,2002,19295.940722
34935.311335,2002,19298.32202
40032.775685,2002,19300.694847
38347.373686,2002,19303.070159
37201.57458,2002,19305.440355
38618.307892,2002,19307.824411
40053.981177,2002,19310.201672
39279.246156,2002,19312.578794
40265.332958,2002,19314.951507
39602.563521,2002,19317.326545
40705.349478,2002,19319.744051
1868.898593,417,19320.07348
35588.037675,2002,19322.46406
-2241.975338,363,19323.662372
35538.061963,2002,19326.040384
16147.518726,2002,19327.504373
40477.345511,2002,19329.886034
36111.358218,2002,19332.254585
40327.863941,2002,19334.630461
26070.525665,2002,19337.008258
-3860.913831,703,19338.457739
38703.011884,2002,19340.832778
39445.952876,2002,19343.209374
40203.602262,2002,19345.58221
41047.511538,2002,19347.959708
41025.379053,2002,19350.329242
40274.360007,2002,19352.696345
38231.675316,2002,19355.063599
41210.647241,2002,19357.429132
40605.437263,2002,19359.808157
39918.492925,2002,19362.179094
40907.509157,2002,19363.656499
39820.910676,2002,19366.030203
41046.221781,2002,19368.404156
39020.240328,2002,19370.774108
39575.432639,2002,19373.157115
39342.772958,2002,19375.534164
39711.836149,2002,19377.908817
39876.327702,2002,19380.301061
40390.804337,2002,19382.681473
40472.633067,2002,19385.061565
40039.737763,2002,19387.435558
39157.563083,2002,19389.814155
34535.307154,2002,19392.194734
35864.900483,2002,19394.575929
40564.645818,2002,19396.955671
39205.466335,2002,19399.335021
41071.973416,2002,19401.717829
40946.723748,2002,19404.144826
41015.683434,2002,19406.56317
40984.844536,2002,19408.947895
36405.05295,2002,19411.331653
39084.693268,2002,19413.713939
39565.751689,2002,19416.092163
41020.712945,2002,19418.475132
38886.549352,2002,19420.870483
40691.580029,2002,19423.257463
35961.760067,2002,19425.656765
40976.516487,2002,19428.038787
32142.758685,2002,19430.417364
38544.71756,2002,19432.792645
35193.908819,2002,19435.17482
39441.58968,2002,19437.556067
40414.515285,2002,19439.933466
41129.794684,2002,19442.316445
39836.71886,2002,19444.697337
39231.124227,2002,19447.087888
39824.974472,2002,19449.470623
40946.677763,2002,19451.850815
38945.137347,2002,19454.231564
39489.015576,2002,19456.604006
35108.058626,2002,19458.979131
41219.127681,2002,19461.362611
40981.596545,2002,19463.735351
39097.698912,2002,19466.112453
40817.230721,2002,19468.482076
39515.57658,2002,19469.941678
39816.706758,2002,19472.325079
40792.46061,2002,19474.70788
36671.573107,2002,19477.093041
30617.928122,2002,19479.499516
39227.578891,2002,19481.881313
38057.94587,2002,19484.260545
40880.244044,2002,19486.634763
40634.866296,2002,19489.009994
38933.353153,2002,19491.393893
41068.327403,2002,19493.781477
40728.150163,2002,19496.154824
39098.220955,2002,19498.538991
26030.44095,2002,19500.920364
39193.960392,2002,19503.307976
31284.084462,2002,19505.67893
40024.051335,2002,19508.052323
35115.309444,2002,19510.423946
33902.568865,2002,19512.877297
26164.059445,2002,19515.258796
37504.134974,2002,19517.647955
37433.571353,2002,19520.043603
38415.72591,2002,19522.416802
41117.257832,2002,19524.79257
24388.136799,1530,19526.888228
11495.926839,2002,19529.264436
28608.422422,2002,19531.63563
28388.827774,2002,19534.00146
38247.649629,2002,19536.380578
20404.611555,2002,19538.774027
14593.942371,2002,19541.175856
6864.903688,2002,19543.548553
27553.800679,2002,19545.914838
21713.405248,2002,19548.305121
27587.905684,2002,19549.767601
27314.945962,2002,19552.147475
26686.081949,2002,19554.524129
32320.290454,2002,19556.894388
32915.300573,2002,19559.260655
38488.648232,2002,19561.64814
35656.319714,2002,19564.032882
19139.502004,2002,19566.410729
27495.186157,2002,19568.792002
38425.916183,2002,19571.159935
40131.219058,2002,19573.531312
17799.545886,1567,19575.602135
31873.614092,2002,19577.973645
40674.896234,2002,19580.357937
37643.35891,2002,19582.733301
38986.391588,2002,19585.130564
35350.10107,2002,19587.503621
39752.707638,2002,19589.869923
40243.577605,2002,19592.239756
40110.258738,2002,19594.606576
40695.029265,2002,19596.975771
36941.069997,2002,19599.356069
40117.920546,2002,19601.731516
28634.53063,2002,19604.108508
36184.386879,2002,19606.482338
35105.669635,2002,19608.861492
40824.889592,2002,19651.342036
39434.05707,2002,19653.719761
38233.743969,2002,19656.07722
41172.219159,2002,19658.468293
36353.958804,2002,19660.845295
38406.734937,2002,19663.215035
37832.859004,2002,19665.586884
38896.86835,2002,19667.95064
37259.136574,2002,19670.599599
38512.620351,2002,19673.194878
39445.811283,2002,19675.867749
36594.829618,2002,19678.272892
34590.095701,2002,19680.638252
29954.994161,2002,19683.011135
32903.845557,2002,19685.398817
39468.411021,2002,19687.775522
37824.683825,2002,19690.151922
38607.155971,2002,19692.523335
40117.351991,2002,19694.90058
35025.427915,2002,19697.273187
40355.201888,2002,19699.650439
39163.672128,2002,19702.025067
39967.635951,2002,19704.409584
37972.038532,2002,19706.78403
40867.402714,2002,19709.163316
39299.372505,2002,19711.535235
39797.270516,2002,19713.913357
41093.351038,2002,19716.277062
40978.790726,2002,19718.668904
41278.003277,2002,19721.047648
39076.761402,2002,19723.475491
38586.151318,2002,19725.850231
35253.322993,2002,19728.225836
38359.056596,2002,19730.595727
39855.722371,2002,19732.970056
39491.413372,2002,19735.335054
38013.837196,2002,19737.700342
39578.222568,2002,19740.072617
41084.79088,2002,19742.462587
39160.176023,2002,19744.8278
40462.092569,2002,19747.200424
37891.729205,2002,19749.586314
39654.711107,2002,19751.955581
35472.639857,2002,19754.322474
37797.745468,2002,19755.788536
40456.415582,2002,19758.150784
33424.256834,2002,19760.52367
40447.1329,2002,19762.897582
38927.844199,2002,19765.289004
40663.657454,2002,19767.651001
36021.226976,2002,19770.027453
40973.266751,2002,19772.396607
37733.759813,2002,19774.763436
40703.303753,2002,19777.122216
37620.342726,2002,19779.500998
40625.772099,2002,19781.863673
41150.801116,2002,19784.227258
40053.599579,2002,19786.595591
40454.560889,2002,19788.970264
39623.19304,2002,19791.337184
37809.636555,2002,19793.698918
40949.266811,2002,19796.066233
39894.200775,2002,19798.429751
41091.971381,2002,19800.807575
39195.957243,2002,19803.173545
39857.143435,2002,19805.540294
41012.976781,2002,19807.900064
39852.190894,2002,19810.268737
40892.359501,2002,19812.638659
37418.596941,2002,19815.011848
37318.14623,2002,19817.377158
36887.246201,2002,19819.747677
-1136.886105,400,19820.059716
